Code,Name,NameWoDiacritics,Function,Longitude,Latitude
FRXBG,Begard,Begard,-----6--,-3.3,48.63333333333333
FRBXW,Bégrolles-en-Mauges,Begrolles-en-Mauges,-----6--,-0.9333333333333333,47.15
FRBFH,Behren-lès-Forbach,Behren-les-Forbach,--3--6--,6.933333333333334,49.15
FRBEW,Beine,Beine,-----6--,3.716666666666667,47.81666666666667
FRBD4,Belberaud,Belberaud,-----6--,1.5666666666666667,43.5
FRBL6,Bélesta,Belesta,--3--6--,2.6,42.71666666666667
FRBFQ,Belfort-du-Quercy,Belfort-du-Quercy,-----6--,1.55,44.266666666666666
FRULB,Belleau,Belleau,-----6--,3.3,49.083333333333336
FRBFA,Bellefontaine,Bellefontaine,-----6--,6.05,46.55
FRVV6,Bellefont-La Rauze,Bellefont-La Rauze,--3--6--,1.4833333333333334,44.516666666666666
FRBL8,Bellegarde,Bellegarde,--3--6--,4.5,43.75
FRDRJ,Bellegarde-Poussieu,Bellegarde-Poussieu,-----6--,4.95,45.38333333333333
FRWZV,Belleneuve,Belleneuve,-----6--,5.266666666666667,47.36666666666667
FRB7E,Bellevigne-en-Layon,Bellevigne-en-Layon,--3--6--,-0.5,47.266666666666666
FRBSS,Belleville-en-Beaujolais,Belleville-en-Beaujolais,-23--6--,4.733333333333333,46.1
FR2BT,Bellot,Bellot,--3--6--,3.3166666666666664,48.85
FRBS7,Belval-sous-Châtillon,Belval-sous-Chatillon,--3--6--,3.85,49.11666666666667
FRBC3,Belvès-de-Castillon,Belves-de-Castillon,--3--6--,0.0,44.86666666666667
FRBF3,Bénifontaine,Benifontaine,--3--6--,2.8333333333333335,50.483333333333334
FRTBB,Bennecourt,Bennecourt,-----6--,1.5666666666666667,49.03333333333333
FRDBE,Bénodet,Benodet,1-3-----,-4.1,47.86666666666667
FRBX9,Bercloux,Bercloux,--3--6--,-0.4666666666666667,45.833333333333336
FRBJI,Bergbieten,Bergbieten,-----6--,7.45,48.583333333333336
FRUVL,Bergères-lès-Vertus,Bergeres-les-Vertus,-----6--,4.0,48.88333333333333
FRUHN,Berlou,Berlou,-----6--,2.95,43.483333333333334
FRBCO,Berméricourt,Bermericourt,--3--6--,3.9833333333333334,49.35
FRBWL,Bernardswiller,Bernardswiller,-----6--,7.466666666666667,48.45
FRDF3,Berneuil,Berneuil,-----6--,-0.06666666666666667,45.4
FRBM7,Bernières-sur-Mer,Bernieres-sur-Mer,1-3-----,-0.4166666666666667,49.333333333333336
FRWEW,Bernis,Bernis,--3--6--,4.283333333333333,43.75
FRBN8,Bernon,Bernon,-----6--,3.9833333333333334,47.983333333333334
FRBR9,Bernouil,Bernouil,-----6--,3.9,47.9
FRRNO,Bernouville,Bernouville,--3--6--,1.7,49.3
FRZBU,Berny-en-Santerre,Berny-en-Santerre,-----6--,2.85,49.86666666666667
FRETB,Berre-l'Étang,Berre-l'Etang,123-----,5.166666666666667,43.46666666666667
FRUYB,Berry-Bouy,Berry-Bouy,-----6--,2.3,47.11666666666667
FRXBH,Berthecourt,Berthecourt,--3--6--,2.2333333333333334,49.36666666666667
FRBE8,Berthouville,Berthouville,-----6--,0.6333333333333333,49.18333333333333
FRBEV,Berville-sur-Mer,Berville-sur-Mer,1-------,0.36666666666666664,49.43333333333333
FRBSN,Besançon,Besancon,123-5---,6.033333333333333,47.25
FR3CG,Bessan,Bessan,1----6--,3.4166666666666665,43.36666666666667
FRXBY,Bessenay,Bessenay,-----6--,4.55,45.78333333333333
FRHBS,Bessières,Bessieres,-----6--,1.6166666666666667,43.78333333333333
FRBSJ,Bessines-sur-Gartempe,Bessines-sur-Gartempe,--3--6--,1.3666666666666667,46.1
FRXXQ,Bessoncourt,Bessoncourt,-----6--,6.933333333333334,47.65
FR4FQ,Betbezer-d'Armagnac,Betbezer-d'Armagnac,-----6--,-0.16666666666666666,43.983333333333334
FRWQE,Bethon,Bethon,-----6--,3.6,48.6
FRBET,Béthune,Bethune,12------,2.6333333333333333,50.53333333333333
FRWTB,Bettignies,Bettignies,-----6--,3.966666666666667,50.333333333333336
FRBTU,Betton,Betton,123-----,-1.6333333333333333,48.166666666666664
FRBZD,Beulin,Beulin,-----6--,-0.8166666666666667,48.21666666666667
FRUT3,Beutin,Beutin,-----6--,1.7166666666666668,50.483333333333334
FRZVL,Beuvry,Beuvry,-----6--,2.6833333333333336,50.516666666666666
FRGHU,Beuvry-la-Forêt,Beuvry-la-Foret,-----6--,3.283333333333333,50.45
FRBY4,Beynac-et-Cazenac,Beynac-et-Cazenac,-----6--,1.15,44.833333333333336
FRBY7,Beynes,Beynes,-----6--,1.8666666666666667,48.85
FRBZ3,Bezouce,Bezouce,-----6--,4.483333333333333,43.88333333333333
FRBZ2,Bézu-le-Guéry,Bezu-le-Guery,--3--6--,3.2333333333333334,49.016666666666666
FRBZU,Bézu-Saint-Éloi,Bezu-Saint-Eloi,-23--6--,1.7,49.3
FRIHS,Biaches,Biaches,123-----,2.9166666666666665,49.916666666666664
FRBIQ,Biarritz,Biarritz,1234----,-1.55,43.483333333333334
FRBDD,Bidart,Bidart,1-3--6--,-1.5666666666666667,43.43333333333333
FRJAX,Bieujac,Bieujac,-----6--,-0.16666666666666666,44.55
FRZBE,Biganos,Biganos,-----6--,-0.9833333333333333,44.65
FRRLB,Billère,Billere,-----6--,-0.65,43.5
FRDNZ,Billy-le-Grand,Billy-le-Grand,1----6--,4.233333333333333,49.1
FRBN2,Binic,Binic,1-3-----,-2.8333333333333335,48.6
FRIBB,Biol,Biol,-----6--,5.383333333333334,45.483333333333334
FRONZ,Biron,Biron,-----6--,-0.7333333333333333,43.46666666666667
FRBIM,Bischheim,Bischheim,-23--6--,7.75,48.61666666666667
FRIRT,Bissert,Bissert,1-3-----,7.033333333333333,48.93333333333333
FRBVB,Bissey-sous-Cruchaud,Bissey-sous-Cruchaud,--3--6--,4.683333333333334,46.733333333333334
FRKSZ,Bissy-sous-Uxelles,Bissy-sous-Uxelles,-----6--,4.716666666666667,46.56666666666667
FRZNO,Bizanos,Bizanos,-----6--,-0.35,43.28333333333333
FRZZB,Bize-Minervois,Bize-Minervois,--3--6--,2.8833333333333333,43.31666666666667
FRZRZ,Blacé,Blace,--3--6--,4.65,46.03333333333333
FRYVG,Blagny-sur-Vingeanne,Blagny-sur-Vingeanne,123-----,5.366666666666666,47.43333333333333
FRXAI,Blain,Blain,-----6--,-1.75,47.483333333333334
FR49B,Blaison-Gohier,Blaison-Gohier,-----6--,-0.36666666666666664,47.4
FRBJA,Blajan,Blajan,--3--6--,0.65,43.266666666666666
FRBT4,Blanot,Blanot,-----6--,4.733333333333333,46.46666666666667
FRBKK,Blasimon,Blasimon,-----6--,-0.06666666666666667,44.75
FRBL3,Blauvac,Blauvac,-----6--,5.2,44.03333333333333
FRBL2,Blauzac,Blauzac,-----6--,2.2,44.18333333333333
FRBYE,Blaye,Blaye,1-3-----,-0.6666666666666666,45.13333333333333
FRYOE,Bleigny-le-Carreau,Bleigny-le-Carreau,-----6--,3.6833333333333336,47.833333333333336
FRBPS,Blénod-lès-Pont-à-Mousson,Blenod-les-Pont-a-Mousson,123-----,6.05,48.88333333333333
FRWMN,Blienschwiller,Blienschwiller,1----6--,7.416666666666667,48.333333333333336
FRHYD,Bligny,Bligny,1----6--,4.616666666666667,48.166666666666664
FRXQX,Bligny-lès-Beaune,Bligny-les-Beaune,-----6--,4.833333333333333,46.983333333333334
FRMWF,Blomac,Blomac,1----6--,2.6,43.2
FRBYZ,Blyes,Blyes,--3--6--,5.25,45.85
FRBWN,Boeschepe,Boeschepe,-----6--,2.7,50.8
FRODA,Bois-d'Arcy,Bois-d'Arcy,--3--6--,2.033333333333333,48.8
FRZBQ,Bois-Grenier,Bois-Grenier,-----6--,2.8833333333333333,50.65
FRONO,Boisseron,Boisseron,-----6--,4.083333333333333,43.75
FRZBT,Boisset-lès-Montrond,Boisset-les-Montrond,-----6--,4.2,45.61666666666667
FRBCQ,Boissettes,Boissettes,123-----,2.6166666666666667,48.516666666666666
FRBCU,Boissy-le-Cutté,Boissy-le-Cutte,-----6--,2.283333333333333,48.46666666666667
FRRRH,Boisthorel,Boisthorel,-----6--,0.5666666666666667,48.75
FRBXO,Bollène,Bollene,1-3-----,4.733333333333333,44.28333333333333
FRJIO,Bommes,Bommes,-----6--,-0.35,44.55
FRFAX,Boncourt-le-Bois,Boncourt-le-Bois,1----6--,5.0,47.13333333333333
FRBON,Bonifacio,Bonifacio,1-------,9.166666666666666,41.38333333333333
FREFG,Bonnelles,Bonnelles,1----6--,2.033333333333333,48.61666666666667
FRHJK,Bonnencontre,Bonnencontre,1----6--,5.15,47.083333333333336
FRBFC,Bonneuil-en-France,Bonneuil-en-France,--34-6--,2.4333333333333336,48.96666666666667
FRBSM,Bonneuil-sur-Marne,Bonneuil-sur-Marne,1-3-----,2.4833333333333334,48.766666666666666
FRZBV,Bonneval,Bonneval,-----6--,1.0,45.13333333333333
FRNNI,Bonnieres,Bonnieres,-----6--,1.7666666666666666,49.5
FRBSC,Bonsecours,Bonsecours,1-------,1.1333333333333333,49.43333333333333
FRBOD,Bordeaux,Bordeaux,12345---,-0.5833333333333334,44.833333333333336
FRDRB,Bordères-sur-l'Échez,Borderes-sur-l'Echez,-----6--,1.5,43.28333333333333
FRBR4,Borre,Borre,-----6--,2.5833333333333335,50.733333333333334
FRXDM,Bors-de-Montmoreau,Bors-de-Montmoreau,-----6--,0.16666666666666666,45.35
FRBFT,Botans,Botans,123-----,6.85,47.6
FRBAU,Boucau,Boucau,123-----,-1.4833333333333334,43.516666666666666
FRBHC,Bouchain,Bouchain,1----6--,3.3166666666666664,50.28333333333333
FRUGV,Bougival,Bougival,1-------,2.1333333333333333,48.86666666666667
FRB6E,Bougue,Bougue,-----6--,-0.38333333333333336,43.9
FRBOI,Bouguenais,Bouguenais,123-----,-1.6166666666666667,47.18333333333333
FRIUO,Bouilland,Bouilland,-----6--,4.783333333333333,47.13333333333333
FRB8N,Bouin,Bouin,-----6--,-2.0,46.96666666666667
FRAAI,Bouliac,Bouliac,1----6--,-0.5166666666666667,44.81666666666667
FROGB,Boulogne-Billancourt,Boulogne-Billancourt,1-3-----,2.25,48.833333333333336
FRBOL,Boulogne-sur-Mer,Boulogne-sur-Mer,12------,1.6166666666666667,50.71666666666667
FRZBO,Bourbach-le-Bas,Bourbach-le-Bas,-----6--,7.066666666666666,47.78333333333333
FRB52,Bourbonne-les-Bains,Bourbonne-les-Bains,-----6--,5.75,47.95
FRNBN,Bourbourg,Bourbourg,--3--6--,2.2,50.95
FRUBB,Bourbriac,Bourbriac,-----6--,-3.183333333333333,48.46666666666667
FRBH4,Bourcefranc-le-Chapus,Bourcefranc-le-Chapus,1-------,-1.15,45.85
FRBX8,Bourdeaux,Bourdeaux,-----6--,5.133333333333334,44.583333333333336
FREBB,Bourg-Achard,Bourg-Achard,--3--6--,0.8166666666666667,49.35
FROAG,Bourg-Argental,Bourg-Argental,-23--6--,4.55,45.3
FRRTE,Bourg-Charente,Bourg-Charente,123-----,-0.23333333333333334,45.666666666666664
FRUGL,Bourgueil,Bourgueil,-----6--,0.16666666666666666,47.28333333333333
FRUUB,Bourran,Bourran,--3--6--,0.4,44.333333333333336
FRURR,Bourré,Bourre,--3--6--,1.2,47.35
FRH65,Bours,Bours,-----6--,1.0,43.28333333333333
FRUUO,Boursault,Boursault,1----6--,3.85,49.05
FRBO3,Bourseul,Bourseul,--3--6--,-2.2666666666666666,48.483333333333334
FRBUT,Bourth,Bourth,-23--6--,0.8166666666666667,48.766666666666666
FRPD6,Bourthes,Bourthes,-----6--,1.9333333333333333,50.6
FRBOW,Boussois,Boussois,-----6--,4.05,50.28333333333333
FRKLP,Bouteville,Bouteville,-----6--,-0.13333333333333333,45.6
FROJA,Boutiers-Saint-Trojan,Boutiers-Saint-Trojan,1----6--,-0.3,45.71666666666667
FRIBQ,Bouvesse-Quirieu,Bouvesse-Quirieu,-----6--,5.4,45.8
FRXLL,Bouxwiller,Bouxwiller,-----6--,7.483333333333333,48.833333333333336
FRGUZ,Bouzigues,Bouzigues,1-3-----,3.65,43.45
FROMY,Boyeux-Saint-Jérôme,Boyeux-Saint-Jerome,-----6--,5.466666666666667,46.016666666666666
FRZOB,Boz,Boz,-----6--,4.916666666666667,46.4
FRXBC,Bracieux,Bracieux,-----6--,1.55,47.55
FRGAB,Brains-sur-Gée,Brains-sur-Gee,-----6--,-0.03333333333333333,48.016666666666666
FRZTW,Bram,Bram,1----6--,2.1166666666666667,43.25
FRAJK,Brasles,Brasles,1----6--,3.4333333333333336,49.05
FRALU,Braslou,Braslou,-----6--,0.38333333333333336,47.0
FRBEP,Brazey-en-Plaine,Brazey-en-Plaine,123-----,5.216666666666667,47.13333333333333
FRBRQ,Brebières,Brebieres,123-----,3.0166666666666666,50.333333333333336
FRBQT,Brebotte,Brebotte,1-3-----,6.966666666666667,47.583333333333336
FREHA,Bréhan,Brehan,123-----,-2.6833333333333336,48.06666666666667
FR2MR,Brem-sur-Mer,Brem-sur-Mer,-----6--,-1.8166666666666667,46.6
FRZAD,Bren,Bren,-----6--,4.933333333333334,45.13333333333333
FRHBN,Brenas,Brenas,-----6--,3.25,43.65
FRBAK,Bressolles,Bressolles,--3--6--,5.1,45.86666666666667
FRBES,Brest,Brest,1234----,-4.483333333333333,48.4
FREHY,Brethenay,Brethenay,1-3-----,5.116666666666666,48.15
FRBFI,Bretigny,Bretigny,-----6--,5.1,47.4
FRBL7,Bretonville,Bretonville,--3--6--,1.85,48.5
FRBRF,Breuil-le-Sec,Breuil-le-Sec,--3--6--,2.45,49.38333333333333
FRRAL,Bréval,Breval,--3--6--,1.5166666666666666,48.93333333333333
FRGR4,Bréville,Breville,-----6--,-0.26666666666666666,45.8
FRZFV,Brévonnes,Brevonnes,-----6--,4.4,48.36666666666667
FRZZE,Brézé,Breze,-----6--,-0.05,47.166666666666664
FRTNA,Briantes,Briantes,-----6--,2.0166666666666666,46.55
FRBM8,Bricqueville-sur-Mer,Bricqueville-sur-Mer,1-------,-1.5166666666666666,48.916666666666664
FRUNB,Brié-et-Angonnes,Brie-et-Angonnes,-----6--,5.8,45.11666666666667
FR3AU,Brienne-le-Château,Brienne-le-Chateau,-----6--,4.533333333333333,48.4
FRUBO,Brie-sous-Mortagne,Brie-sous-Mortagne,-----6--,-0.75,45.5
FRBY3,Brinay,Brinay,-----6--,2.1333333333333333,47.15
FRBS2,Brindas,Brindas,-----6--,4.683333333333334,45.71666666666667
FRJVA,Briscous,Briscous,-----6--,-1.3333333333333333,43.46666666666667
FRZ23,Brizambourg,Brizambourg,-----6--,-0.48333333333333334,45.81666666666667
FRDBD,Brognard,Brognard,-----6--,0.8666666666666667,47.53333333333333
FRZBS,Brognon,Brognon,-----6--,5.166666666666667,47.4
FR49A,Brossay,Brossay,-----6--,-0.21666666666666667,47.166666666666664
FRDDO,Brouay,Brouay,-----6--,-0.5666666666666667,49.21666666666667
FRUUI,Brouillet,Brouillet,-----6--,3.7333333333333334,49.21666666666667
FRBXV,Brou-sur-Chantereine,Brou-sur-Chantereine,-----6--,2.6333333333333333,48.88333333333333
FR8BR,Broze,Broze,-----6--,1.9,43.95
FRUUC,Bruch,Bruch,1----6--,0.4166666666666667,44.21666666666667
FRRBB,Brue-Auriac,Brue-Auriac,-----6--,5.95,43.53333333333333
FROOI,Brugairolles,Brugairolles,-----6--,2.15,43.11666666666667
FRB8T,Brugny-Vaudancourt,Brugny-Vaudancourt,-----6--,3.8833333333333333,49.0
FRJJH,Bruley,Bruley,--3--6--,5.85,48.71666666666667
FRBHT,Bruyères-le-Châtel,Bruyeres-le-Chatel,--3--6--,2.2,48.6
FRGGB,Budos,Budos,--3--6--,-0.38333333333333336,44.53333333333333
FRUBU,Bué,Bue,--3--6--,2.8,47.3
FRXC2,Bueil-en-Touraine,Bueil-en-Touraine,--3--6--,0.55,47.65
FRUFN,Buffon,Buffon,1-3-----,4.266666666666667,47.65
FRRBR,Buironfosse,Buironfosse,--3--6--,3.8333333333333335,49.96666666666667
FRVBV,Buisson,Buisson,--3--6--,5.0,44.28333333333333
FRULG,Bulgnéville,Bulgneville,-----6--,5.833333333333333,48.21666666666667
FRBHP,Burnhaupt-le-Bas,Burnhaupt-le-Bas,-----6--,7.25,48.166666666666664
FRP5C,Busnes,Busnes,1-------,2.5166666666666666,50.583333333333336
FRRTL,Bussy-Lettrée,Bussy-Lettree,-----6--,4.266666666666667,48.8
FRYSB,Bussy-Saint-Martin,Bussy-Saint-Martin,-----6--,2.6833333333333336,48.833333333333336
FRUYO,Butry-sur-Oise,Butry-sur-Oise,1-3-----,2.2,49.083333333333336
FRXEU,Buxeuil,Buxeuil,1-------,4.4,48.05
FRZUI,Buzet-sur-Baïse,Buzet-sur-Baise,1-3-----,0.2833333333333333,44.25
FRBXZ,Buzignargues,Buzignargues,-----6--,4.0,43.766666666666666
FRUTM,Cabasse,Cabasse,-----6--,6.233333333333333,43.416666666666664
FRDIB,Cabidos,Cabidos,-----6--,-0.4666666666666667,43.55
FRCAW,Cabourg,Cabourg,1-3-----,-0.11666666666666667,49.28333333333333
FRCB8,Cabrières,Cabrieres,-----6--,4.466666666666667,43.9
FREIU,Cabrières,Cabrieres,-----6--,3.3666666666666667,43.583333333333336
FRWON,Cabrières-d'Avignon,Cabrieres-d'Avignon,-----6--,5.166666666666667,43.9
FRHAN,Cachan,Cachan,-23--6--,2.3333333333333335,48.78333333333333
FRWUN,Cadalen,Cadalen,-----6--,1.9833333333333334,43.85
FRWCR,Cadarsac,Cadarsac,-----6--,-0.2833333333333333,44.85
FRRAU,Caderousse,Caderousse,--3--6--,4.75,44.1
FRCFR,Caen,Caen,1234----,-0.36666666666666664,49.18333333333333
FRCQF,Calais,Calais,12-45---,1.85,50.95
FRCWC,Calce,Calce,--3--6--,2.75,42.766666666666666
FRCN7,Calignac,Calignac,--3--6--,0.43333333333333335,44.13333333333333
FRGNW,Caligny,Caligny,-----6--,-0.6,48.81666666666667
FRGLW,Callengeville,Callengeville,-----6--,1.5166666666666666,49.8
FRCLY,Calvi,Calvi,1--4----,8.75,42.56666666666667
FRQBR,Camarsac,Camarsac,1----6--,-0.36666666666666664,44.833333333333336
FRZFX,Cambon,Cambon,-----6--,2.216666666666667,43.916666666666664
FRIAW,Camiac-et-Saint-Denis,Camiac-et-Saint-Denis,-----6--,-0.26666666666666666,44.78333333333333
FRQZX,Camillac,Camillac,1----6--,-0.5833333333333334,45.05
FRCKV,Camiran,Camiran,-----6--,-0.06666666666666667,44.63333333333333
FRQMO,Camors,Camors,--3--6--,-3.0,47.85
FRPHG,Campagnac,Campagnac,1----6--,1.85,44.03333333333333
FRQMM,Campagne,Campagne,1----6--,4.033333333333333,43.78333333333333
FRCW8,Campagne-lès-Wardrecques,Campagne-les-Wardrecques,--3--6--,2.3333333333333335,50.71666666666667
FRCG9,Campagne-sur-Aude,Campagne-sur-Aude,-----6--,2.2,42.916666666666664
FRUDP,Camp-du-Castellet,Camp-du-Castellet,1----6--,5.75,43.25
FRIVC,Campel,Campel,-----6--,-2.0166666666666666,47.93333333333333
FRCA7,Camphin-en-Carembault,Camphin-en-Carembault,--3--6--,2.9833333333333334,50.516666666666666
FRZXC,Camplong-d'Aude,Camplong-d'Aude,1----6--,2.65,43.13333333333333
FRLKJ,Campouriez,Campouriez,1----6--,2.6166666666666667,44.68333333333333
FRGNP,Campugnan,Campugnan,-----6--,-0.5666666666666667,45.18333333333333
FR2BC,Canale-di-Verde,Canale-di-Verde,-----6--,9.466666666666667,42.28333333333333
FRCA3,Canaules-et-Argentières,Canaules-et-Argentieres,-----6--,4.05,43.983333333333334
FRCKY,Cancale,Cancale,1-3-----,-1.85,48.68333333333333
FROOC,Cancon,Cancon,-----6--,0.6333333333333333,44.53333333333333
FRCB2,Candé-sur-Beuvron,Cande-sur-Beuvron,-----6--,1.25,47.5
FRADG,Candillargues,Candillargues,--3--6--,4.066666666666666,43.61666666666667
FRJEN,Canejean,Canejean,-23--6--,-0.6333333333333333,44.766666666666666
FRCNK,Canet,Canet,--3--6--,2.85,43.233333333333334
FRNHU,Canihuel,Canihuel,-----6--,-3.1,48.333333333333336
FRCEQ,Cannes,Cannes,12-4----,7.016666666666667,43.55
FRC7S,Cannes-Écluse,Cannes-Ecluse,-----6--,2.9833333333333334,48.36666666666667
FRCCK,Cantois,Cantois,1----6--,-0.23333333333333334,44.7
FRCBT,Capbreton,Capbreton,1-3-----,-1.4333333333333333,43.63333333333333
FRLXZ,Capelle-les-Grands,Capelle-les-Grands,-----6--,0.4666666666666667,49.05
FRCDX,Capendu,Capendu,123-----,2.55,43.18333333333333
FRCP3,Capinghem,Capinghem,1----6--,2.966666666666667,50.65
FRCQQ,Caplong,Caplong,1----6--,0.13333333333333333,44.78333333333333
FRC2P,Capo Pertusato,Capo Pertusato,1-------,9.183333333333334,41.36666666666667
FRVCV,Carcès,Carces,--3--6--,6.183333333333334,43.46666666666667
FRCA6,Cardan,Cardan,-----6--,-0.3333333333333333,44.68333333333333
FRXIR,Carentoir,Carentoir,-----6--,-2.1333333333333333,47.81666666666667
FRUXL,Carlux,Carlux,1----6--,1.35,44.88333333333333
FRNAC,Carnac,Carnac,1-3-----,-3.0833333333333335,47.583333333333336
FRNC2,Carnac-Rouffiac,Carnac-Rouffiac,-----6--,1.2333333333333334,44.416666666666664
FRVCS,Carnas,Carnas,1----6--,3.9833333333333334,43.833333333333336
FRZZU,Carnoules,Carnoules,1----6--,6.183333333333334,43.3
FRZAB,Carnoux-en-Provence,Carnoux-en-Provence,-----6--,5.566666666666666,43.25
FRZMB,Caromb,Caromb,1----6--,5.1,44.11666666666667
FRCOZ,Caronte,Caronte,1-3-----,5.016666666666667,43.4
FRCYW,Cars,Cars,-----6--,-0.6166666666666667,45.13333333333333
FRAR7,Cartelègue,Cartelegue,-----6--,-0.5833333333333334,45.18333333333333
FRVVW,Casalabriva,Casalabriva,-----6--,8.933333333333334,41.75
FRXDR,Cascastel-des-Corbières,Cascastel-des-Corbieres,-----6--,2.75,42.983333333333334
FRCV5,Caseneuve,Caseneuve,-----6--,5.483333333333333,43.88333333333333
FRWCS,Cassagnes,Cassagnes,-----6--,2.6166666666666667,42.75
FRG32,Cassaigne,Cassaigne,-----6--,0.31666666666666665,43.9
FRWQW,Cassel,Cassel,-----6--,2.4833333333333334,50.8
FRXCA,Cassen,Cassen,--3--6--,-0.8666666666666667,43.766666666666666
FRXZU,Casseneuil,Casseneuil,--3--6--,0.6166666666666667,44.45
FRNNW,Castanet,Castanet,-----6--,2.033333333333333,43.983333333333334
FRZCA,Castelmoron-sur-Lot,Castelmoron-sur-Lot,-----6--,0.5,44.4
FRZZA,Castelnau-d'Auzan,Castelnau-d'Auzan,--3--6--,0.8333333333333334,43.95
FRDEG,Castelnau-de-Guers,Castelnau-de-Guers,--3--6--,3.4333333333333336,43.43333333333333
FRDDL,Castelnau-de-Lévis,Castelnau-de-Levis,-----6--,0.05,47.18333333333333
FRNUU,Castelnau-de-Montmiral,Castelnau-de-Montmiral,--3--6--,1.8166666666666667,43.96666666666667
FRGJG,Castelnau-sur-Gupie,Castelnau-sur-Gupie,--3--6--,0.13333333333333333,44.56666666666667
FRIIV,Castelviel,Castelviel,--3--6--,-0.16666666666666666,44.666666666666664
FRGVG,Castéra-Verduzan,Castera-Verduzan,--3--6--,0.43333333333333335,43.81666666666667
FROXG,Castetnau-Camblong,Castetnau-Camblong,-----6--,-0.7833333333333333,43.333333333333336
FRCDH,Castets-en-Dorthe,Castets-en-Dorthe,1-3-----,-0.15,44.55
FRTXX,Castex,Castex,--3--6--,0.31666666666666665,43.38333333333333
FRXCX,Castex-d'Armagnac,Castex-d'Armagnac,--3--6--,0.15,43.86666666666667
FRCD5,Castillon-de-Castets,Castillon-de-Castets,-----6--,0.05,47.18333333333333
FRKJH,Castillon-la-Bataille,Castillon-la-Bataille,--3--6--,-0.05,44.85
FRGCG,Castres-Gironde,Castres-Gironde,--3--6--,-0.45,44.68333333333333
FRTUT,Catus,Catus,-----6--,1.3333333333333333,44.55
FRCQC,Caucalières,Caucalieres,--3--6--,2.3166666666666664,43.516666666666666
FREQR,Caulières,Caulieres,-----6--,1.9,49.78333333333333
FRTNO,Caumont,Caumont,--3--6--,-0.0,44.68333333333333
FRCQG,Caumont-sur-Garonne,Caumont-sur-Garonne,1-3-----,0.2,44.45
FRUNL,Cauneille,Cauneille,123--6--,-1.0666666666666667,43.53333333333333
FRCD3,Caupenne-d'Armagnac,Caupenne-d'Armagnac,-----6--,-0.6666666666666666,43.78333333333333
FRRQA,Cauro,Cauro,-----6--,8.916666666666666,41.9
FRYOR,Cauroy-lès-Hermonville,Cauroy-les-Hermonville,-----6--,3.9166666666666665,49.35
FRYVQ,Causses-et-Veyran,Causses-et-Veyran,-----6--,3.0833333333333335,43.46666666666667
FRUSL,Caussiniojouls,Caussiniojouls,-----6--,3.15,43.55
FRGYV,Cauvigny,Cauvigny,-----6--,2.25,49.3
FRZCG,Cauville,Cauville,-----6--,-0.5666666666666667,48.95
FRXXC,Caux,Caux,-----6--,3.3666666666666667,43.5
FRCVQ,Cavan,Cavan,--3--6--,-3.35,48.666666666666664
FRGRQ,Cavillargues,Cavillargues,-----6--,4.516666666666667,44.11666666666667
FRUAQ,Cazaugitat,Cazaugitat,-----6--,0.0,44.71666666666667
FRZMD,Cazes-Mondenard,Cazes-Mondenard,-----6--,1.2166666666666668,44.233333333333334
FRHAQ,Cazilhac,Cazilhac,-----6--,2.3666666666666667,43.18333333333333
FRCE6,Celles,Celles,-----6--,-0.36666666666666664,45.6
FRCS6,Celles-sur-Durolle,Celles-sur-Durolle,-----6--,3.6333333333333333,45.85
FRCJE,Celles-sur-Ource,Celles-sur-Ource,-----6--,4.4,48.083333333333336
FRTTQ,Cellettes,Cellettes,-----6--,1.3833333333333333,47.53333333333333
FRCXF,Cenac,Cenac,--3--6--,3.533333333333333,45.3
FRCQD,Cendrecourt,Cendrecourt,123-----,5.933333333333334,47.85
FRCN5,Centuri,Centuri,1-3-----,9.35,42.95
FRUCP,Cépie,Cepie,-----6--,2.25,43.1
FRCJO,Cepoy,Cepoy,1-3-----,2.716666666666667,48.05
FRCE3,Cerbois,Cerbois,-----6--,2.1,47.11666666666667
FRAV6,Cercié,Cercie,-----6--,4.666666666666667,46.11666666666667
FRXDO,Cerdon,Cerdon,-----6--,5.466666666666667,46.083333333333336
FRCE2,Céré-la-Ronde,Cere-la-Ronde,-----6--,1.1833333333333333,47.266666666666666
FRC22,Cérilly,Cerilly,-----6--,4.5,47.86666666666667
FRRXI,Cerisiers,Cerisiers,-----6--,3.4833333333333334,48.13333333333333
FRZCB,Cernans,Cernans,-----6--,5.933333333333334,46.93333333333333
FRZCE,Cerny,Cerny,-----6--,2.3166666666666664,48.46666666666667
FRCCN,Cérons,Cerons,123-----,-0.3333333333333333,44.63333333333333
